Date,Close,High,Low,Open,Volume
05-12-2019,3445,3445,3445,3445,0
06-12-2019,3445,3445,3445,3445,0
09-12-2019,3445,3445,3445,3445,0
10-12-2019,3445,3445,3445,3445,0
11-12-2019,3445,3445,3445,3445,0
12-12-2019,3445,3445,3445,3445,0
13-12-2019,3445,3445,3445,3445,0
16-12-2019,3440,3440,3440,3440,10
17-12-2019,3440,3440,3440,3440,24
18-12-2019,3440,3450,3440,3450,30
19-12-2019,3440,3440,3440,3440,0
20-12-2019,3440,3440,3440,3440,0
23-12-2019,3440,3440,3440,3440,0
24-12-2019,3440,3440,3440,3440,0
26-12-2019,3440,3440,3440,3440,0
27-12-2019,3599.800049,3649.600098,3550,3550,2
30-12-2019,3599.800049,3599.800049,3599.800049,3599.800049,0
31-12-2019,3599.800049,3599.800049,3599.800049,3599.800049,0
01-01-2020,3599.800049,3599.800049,3599.800049,3599.800049,0
02-01-2020,3599.800049,3599.800049,3599.800049,3599.800049,0
03-01-2020,3600,3620,3600,3620,8
06-01-2020,3766,3766,3650,3650,3
07-01-2020,3766,3766,3766,3766,0
08-01-2020,3750,3750,3750,3750,4
09-01-2020,3600.01001,3664.98999,3600.01001,3655,8
10-01-2020,3505,3650,3505,3650,3
13-01-2020,3600,3600,3600,3600,3
14-01-2020,3600,3600,3600,3600,0
15-01-2020,3600,3600,3600,3600,0
16-01-2020,3600,3600,3600,3600,0
17-01-2020,3600,3600,3600,3600,0
20-01-2020,3600,3600,3600,3600,0
21-01-2020,3600,3600,3600,3600,0
22-01-2020,3650,3650,3568.050049,3615,9
23-01-2020,3650,3650,3650,3650,0
24-01-2020,3631.189941,3699.98999,3630,3630,59
27-01-2020,3631.189941,3631.189941,3631.189941,3631.189941,0
28-01-2020,3631.189941,3631.189941,3631.189941,3631.189941,0
29-01-2020,3631.189941,3631.189941,3631.189941,3631.189941,0
30-01-2020,3720,3720,3700,3700,2
31-01-2020,3720,3720,3720,3720,0
03-02-2020,3700,3700,3700,3700,4
04-02-2020,3700,3700,3700,3700,0
05-02-2020,3700,3700,3700,3700,0
06-02-2020,3700,3700,3700,3700,0
07-02-2020,3700,3700,3700,3700,0
10-02-2020,3700,3700,3700,3700,0
11-02-2020,3700,3700,3700,3700,0
12-02-2020,3700,3700,3700,3700,0
13-02-2020,3700,3700,3700,3700,0
14-02-2020,3700,3700,3700,3700,0
17-02-2020,3700,3700,3700,3700,0
18-02-2020,3700,3700,3700,3700,0
19-02-2020,3700,3700,3700,3700,0
20-02-2020,3700,3700,3700,3700,0
24-02-2020,3700,3700,3700,3700,0
25-02-2020,3900,3900,3900,3900,3
26-02-2020,4012.850098,4050,3950,4050,3
27-02-2020,4012.850098,4012.850098,4012.850098,4012.850098,0
28-02-2020,3828.75,3915,3828.75,3915,3
02-03-2020,3771,3815,3771,3815,4
03-03-2020,3771,3771,3771,3771,0
04-03-2020,4000,4000,3900,3900,8
05-03-2020,4000,4000,4000,4000,0
06-03-2020,4149.990234,4149.990234,4149.990234,4149.990234,2
09-03-2020,4149.990234,4149.990234,4149.990234,4149.990234,0
11-03-2020,4149.990234,4149.990234,4149.990234,4149.990234,0
12-03-2020,3930,3955,3920,3955,12
13-03-2020,3930,3930,3930,3930,0
16-03-2020,4074.98999,4074.98999,3950,3950,2
17-03-2020,3720,3850,3720,3850,2
18-03-2020,3720,3720,3720,3720,0
19-03-2020,3650,3680,3600,3680,8
20-03-2020,3650,3650,3650,3650,0
23-03-2020,3650,3650,3650,3650,0
24-03-2020,3650,3650,3650,3650,0
25-03-2020,3650,3650,3650,3650,0
26-03-2020,3650,3650,3650,3650,0
27-03-2020,3900,3900,3825,3825,25
30-03-2020,4034.75,4034.75,3900,3900,2
31-03-2020,3905,4034,3850,3915,35
01-04-2020,3905,3905,3905,3905,0
03-04-2020,3905,3905,3905,3905,0
07-04-2020,3905,3905,3905,3905,0
08-04-2020,3905,3905,3905,3905,0
09-04-2020,4150,4150,4049.98999,4049.98999,13
13-04-2020,4270,4316,4150,4150,77
15-04-2020,4499.850098,4499.850098,4499.850098,4499.850098,1
16-04-2020,4375,4400,4350,4400,2
17-04-2020,4375,4375,4375,4375,0
20-04-2020,4375,4375,4375,4375,0
21-04-2020,4241,4300,4178,4300,41
22-04-2020,4241,4241,4241,4241,0
23-04-2020,4280,4280,4270,4270,15
24-04-2020,4295,4301,4290,4301,9
27-04-2020,4295,4295,4295,4295,0
28-04-2020,4295,4295,4295,4295,0
29-04-2020,4295,4295,4295,4295,0
30-04-2020,4497.990234,4497.990234,4497.990234,4497.990234,5
04-05-2020,4479,4479,4331,4423.950195,8
05-05-2020,4479,4479,4479,4479,0
06-05-2020,4479,4479,4479,4479,0
07-05-2020,4479,4479,4479,4479,0
08-05-2020,4479,4479,4479,4479,0
11-05-2020,4479,4479,4479,4479,0
12-05-2020,4479,4479,4479,4479,0
13-05-2020,4231.25,4231.25,4231.25,4231.25,1
14-05-2020,4231.25,4231.25,4231.25,4231.25,0
15-05-2020,4231.25,4231.25,4231.25,4231.25,0
18-05-2020,4231.25,4231.25,4231.25,4231.25,0
19-05-2020,4231.25,4231.25,4231.25,4231.25,0
20-05-2020,4231.25,4231.25,4231.25,4231.25,0
21-05-2020,4231.25,4231.25,4231.25,4231.25,0
22-05-2020,4280,4280,4280,4280,1
26-05-2020,4280,4280,4280,4280,0
27-05-2020,4280,4280,4280,4280,0
28-05-2020,4280,4280,4280,4280,0
29-05-2020,4299,4299,4299,4299,3
01-06-2020,4299,4299,4299,4299,0
02-06-2020,4299,4299,4299,4299,0
03-06-2020,4299,4299,4299,4299,0
04-06-2020,4170,4250,4155,4250,4
05-06-2020,4170,4170,4170,4170,0
08-06-2020,4170,4170,4170,4170,0
09-06-2020,4170,4170,4170,4170,0
10-06-2020,4170,4170,4170,4170,0
11-06-2020,4170,4170,4170,4170,0
12-06-2020,4170,4170,4170,4170,0
15-06-2020,4170,4170,4170,4170,0
16-06-2020,4500,4500,4345,4350,9
17-06-2020,4400,4500,4301,4350,38
18-06-2020,4325.009766,4333,4325.009766,4333,5
19-06-2020,4325.009766,4325.009766,4325.009766,4325.009766,0
22-06-2020,4325.009766,4325.009766,4325.009766,4325.009766,0
23-06-2020,4325.009766,4325.009766,4325.009766,4325.009766,0
24-06-2020,4413,4413,4413,4413,25
25-06-2020,4410,4500,4400,4500,8
26-06-2020,4410,4410,4410,4410,0
29-06-2020,4410,4410,4410,4410,0
30-06-2020,4410,4410,4410,4410,0
01-07-2020,4410,4410,4410,4410,0
02-07-2020,4410,4410,4410,4410,0
03-07-2020,4424.100098,4424.100098,4415,4415,3
06-07-2020,4424.100098,4424.100098,4424.100098,4424.100098,0
07-07-2020,4360,4420,4360,4420,2
08-07-2020,4360,4360,4360,4360,0
09-07-2020,4450,4451,4450,4450,6
10-07-2020,4447,4470,4352.009766,4352.009766,9
13-07-2020,4455,4455,4435,4435,4
14-07-2020,4456.5,4500,4400.009766,4500,29
15-07-2020,4456.5,4456.5,4456.5,4456.5,0
16-07-2020,4456.5,4456.5,4456.5,4456.5,0
17-07-2020,4401.009766,4401.009766,4401.009766,4401.009766,2
20-07-2020,4401.009766,4401.009766,4401.009766,4401.009766,0
21-07-2020,4401.009766,4401.009766,4401.009766,4401.009766,0
22-07-2020,4401.009766,4401.009766,4401.009766,4401.009766,0
23-07-2020,4719,4719,4550,4550,4
24-07-2020,4597.009766,4650,4535,4610,63
27-07-2020,4785,4785,4785,4785,1
28-07-2020,4900,4900,4750,4780,65
29-07-2020,4950,4950,4800,4825,6
30-07-2020,5010.819824,5080,4850,4997.100098,32
31-07-2020,4898.009766,4999,4851,4975,183
03-08-2020,5107.540039,5149,4832,4861.009766,58
04-08-2020,4890,4912,4890,4912,30
05-08-2020,5100,5100,4930,4931,9
06-08-2020,5060,5138,4956,5000,99
07-08-2020,5183.430176,5195,5095,5150,40
10-08-2020,5079.319824,5150,5035,5150,76
11-08-2020,4910.009766,5445,4910.009766,5080,114
12-08-2020,4745.299805,4910,4638,4910,103
13-08-2020,4825,4825,4825,4825,1
14-08-2020,4810,4826,4801,4826,68
17-08-2020,4800,4810,4800,4810,28
18-08-2020,4924.950195,4924.950195,4924.950195,4924.950195,1
19-08-2020,4833.049805,4999,4830,4881,128
20-08-2020,4771,4771,4770,4771,22
21-08-2020,4750.299805,4785,4750,4785,4
24-08-2020,4731.009766,4785,4731.009766,4750.299805,55
25-08-2020,4680,4680,4680,4680,51
26-08-2020,4680,4680,4680,4680,0
27-08-2020,4662,4665,4662,4665,3
28-08-2020,4690,4690,4690,4690,7
31-08-2020,4844,4844,4750,4750,30
01-09-2020,4789,4789,4705,4705,3
02-09-2020,4674.549805,4845,4608,4705,98
03-09-2020,4623.149902,4660,4623.149902,4660,2
04-09-2020,4623.149902,4623.149902,4623.149902,4623.149902,0
07-09-2020,4650,4700,4620,4700,34
08-09-2020,4650,4650,4650,4650,7
09-09-2020,4632,4632,4632,4632,1
10-09-2020,4668,4668,4668,4668,3
11-09-2020,4688,4700,4688,4700,2
14-09-2020,4659,4685,4606,4650,80
15-09-2020,4659,4659,4659,4659,0
16-09-2020,4659,4659,4659,4659,0
17-09-2020,4611.060059,4690,4611.060059,4690,14
18-09-2020,4697.5,4700,4695,4695,2
21-09-2020,4715,4715,4700,4700,2
22-09-2020,4600,4650,4600,4650,35
23-09-2020,4669,4669,4669,4669,1
24-09-2020,4254,4585.5,4252,4585.5,31
25-09-2020,4254,4254,4254,4254,0
28-09-2020,4254,4254,4254,4254,0
29-09-2020,4254,4254,4254,4254,0
30-09-2020,4595,4595,4595,4595,4
01-10-2020,4560.5,4561,4530,4561,8
05-10-2020,4591.430176,4644,4590,4644,33
06-10-2020,4599,4599,4556,4581,12
07-10-2020,4599,4599,4599,4599,0
08-10-2020,4557.5,4571,4544,4571,4
09-10-2020,4620,4644.950195,4600,4644.950195,29
12-10-2020,4601,4674,4601,4674,6
13-10-2020,4601,4601,4601,4601,0
14-10-2020,4601,4601,4601,4601,0
15-10-2020,4600,4600,4600,4600,1
16-10-2020,4600,4600,4551,4600,17
19-10-2020,4625,4625,4625,4625,94
20-10-2020,4590,4695,4551,4695,10
21-10-2020,4590,4590,4590,4590,0
22-10-2020,4719,4719,4645,4645,2
23-10-2020,4624.040039,4631,4600.049805,4631,127
26-10-2020,4624.040039,4624.040039,4624.040039,4624.040039,0
27-10-2020,4624.040039,4624.040039,4624.040039,4624.040039,0
28-10-2020,4624.040039,4624.040039,4624.040039,4624.040039,0
29-10-2020,4585.029785,4650,4571.049805,4601,6
30-10-2020,4585.029785,4585.029785,4585.029785,4585.029785,0
02-11-2020,4640,4640,4640,4640,5
03-11-2020,4630,4640,4620,4640,7
04-11-2020,4622.049805,4700,4621,4621,11
05-11-2020,4665,4665,4632,4632,14
06-11-2020,4665,4665,4665,4665,0
09-11-2020,4750,4750,4745,4745,3
10-11-2020,4599.990234,4745,4532,4695,20
11-11-2020,4581.049805,4581.049805,4581.049805,4581.049805,2
12-11-2020,4601,4615,4595,4600,21
13-11-2020,4669.319824,4743,4601.299805,4640,26
14-11-2020,4650,4650.049805,4650,4650.049805,11
17-11-2020,4590,4650,4590,4650,24
18-11-2020,4600,4600,4600,4600,27
19-11-2020,4560,4575,4550,4565,25
20-11-2020,4532.049805,4550,4532.049805,4550,8
23-11-2020,4532.049805,4532.049805,4532.049805,4532.049805,0
24-11-2020,4451.049805,4500,4451.049805,4500,12
25-11-2020,4400,4450,4400,4450,4
26-11-2020,4400,4400,4400,4400,0
27-11-2020,4440,4449,4440,4449,4
01-12-2020,4390,4440,4380,4440,5
02-12-2020,4425,4430,4370,4381,16
03-12-2020,4470,4470,4381,4401,5
04-12-2020,4435,4500,4435,4435,23
07-12-2020,4435.5,4435.5,4435,4435,8
08-12-2020,4550,4550,4500,4500,6
09-12-2020,4475,4501,4475,4501,30
10-12-2020,4438.330078,4447,4435,4447,15
11-12-2020,4438.330078,4438.330078,4438.330078,4438.330078,0
14-12-2020,4440,4495,4401,4401,17
15-12-2020,4440,4440,4440,4440,0
16-12-2020,4440,4440,4440,4440,0
17-12-2020,4440,4440,4440,4440,0
18-12-2020,4597.990234,4597.990234,4550,4550,2
21-12-2020,4581,4590,4531,4551,45
22-12-2020,4545,4560,4458,4550,105
23-12-2020,4545,4545,4545,4545,0
24-12-2020,4545,4545,4545,4545,0
28-12-2020,4595,4645,4531,4645,57
29-12-2020,4588,4650,4541,4645,11
30-12-2020,4541,4541,4520,4541,6
31-12-2020,4550,4550,4540,4540,11
01-01-2021,4550,4550,4550,4550,0
04-01-2021,4550,4550,4550,4550,0
05-01-2021,4697.5,4745,4600,4640,7
06-01-2021,4700,4700,4700,4700,100
07-01-2021,4605,4640,4605,4630,5
08-01-2021,4670,4700,4600,4630,24
11-01-2021,4491,4650,4481,4650,162
12-01-2021,4480,4500,4480,4500,17
13-01-2021,4422,4500,4410,4500,7
14-01-2021,4450,4475,4450,4475,101
15-01-2021,4450,4545,4450,4545,35
18-01-2021,4440,4440,4440,4440,50
19-01-2021,4450,4450,4440,4450,26
20-01-2021,4465,4465,4465,4465,11
21-01-2021,4500,4500,4500,4500,100
22-01-2021,4475,4475,4460,4475,126
25-01-2021,4460,4550,4450,4550,4
27-01-2021,4425,4545,4425,4450,12
28-01-2021,4425,4425,4425,4425,1
29-01-2021,4400.009766,4400.009766,4400.009766,4400.009766,2
01-02-2021,4449.5,4530,4400,4500,87
02-02-2021,4346.299805,4441,4346.299805,4441,28
03-02-2021,4335,4351,4335,4351,7
04-02-2021,4306.140137,4330,4306.100098,4330,16
05-02-2021,4298,4298,4298,4298,15
08-02-2021,4275,4350,4275,4349,54
09-02-2021,4345,4349,4280,4280,20
10-02-2021,4340,4340,4340,4340,3
11-02-2021,4340,4340,4340,4340,0
12-02-2021,4285,4300,4285,4285,43
15-02-2021,4279,4370,4279,4340,53
16-02-2021,4525.830078,4699.899902,4279.009766,4699.899902,10
17-02-2021,4220,4350,4201.009766,4350,101
18-02-2021,4200.009766,4220,4199,4220,170
19-02-2021,4180,4200,4180,4200,33
22-02-2021,4240,4294,4200,4250,33
23-02-2021,4240,4240,4240,4240,0
24-02-2021,4245,4245,4201,4231,110
25-02-2021,4210,4235,4195.049805,4235,53
26-02-2021,4165,4215,4161.75,4215,31
01-03-2021,4219.990234,4259,4180,4230,12
02-03-2021,4100.399902,4170,4091.100098,4170,107
03-03-2021,4095,4135,4095,4135,65
04-03-2021,4116.419922,4149,4116.419922,4132.779785,5
05-03-2021,4074,4095,4029.399902,4070,33
08-03-2021,4040.959961,4080,4035,4063.449951,205
09-03-2021,4028.399902,4041,4021,4041,12
10-03-2021,4028.399902,4028.399902,4028.399902,4028.399902,0
12-03-2021,4028.399902,4028.399902,4028.399902,4028.399902,0
15-03-2021,4096.759766,4100,4030.659912,4050,116
16-03-2021,4075,4095,4060,4089.600098,110
17-03-2021,4060,4075,4040,4075,120
18-03-2021,4079.580078,4100,4058.399902,4100,230
19-03-2021,4080,4080,4026,4051,30
22-03-2021,4040,4080,4040,4080,161
23-03-2021,4049,4051,4030,4037.350098,27
24-03-2021,4049,4049,4049,4049,0
25-03-2021,4058.399902,4058.399902,4041,4041,2
26-03-2021,4026.449951,4099,4026.449951,4061,11
30-03-2021,4020,4096,4008,4039.030029,22
31-03-2021,3989.5,4000,3989.5,4000,51
01-04-2021,4080,4080,4050,4050,2
05-04-2021,4106,4106.109863,4091,4106.109863,13
06-04-2021,4100,4100,4100,4100,100
07-04-2021,4170,4213,4131.600098,4131.600098,101
08-04-2021,4186,4186,4172.600098,4172.600098,31
09-04-2021,4170,4240,4170,4201.600098,11
12-04-2021,4204.02002,4270,4186.640137,4250,15
13-04-2021,4177.799805,4200,4164.399902,4200,10
15-04-2021,4250,4250,4211,4231,6
16-04-2021,4223.399902,4241,4223.399902,4241,4
19-04-2021,4317.299805,4319,4246.100098,4274,24
20-04-2021,4250,4271,4250,4271,17
22-04-2021,4326.600098,4350,4310,4310,11
23-04-2021,4313.589844,4326.600098,4271.009766,4320,469
26-04-2021,4290,4290,4290,4290,100
27-04-2021,4292.009766,4335,4271,4273.009766,162
28-04-2021,4234.899902,4413,4230,4270.009766,133
29-04-2021,4237.680176,4241,4234.350098,4241,2
30-04-2021,4225,4232,4210,4226,41
03-05-2021,4225,4225,4225,4225,0
04-05-2021,4225,4225,4225,4225,0
05-05-2021,4225,4225,4225,4225,0
06-05-2021,4279.430176,4281.600098,4275,4275,6
07-05-2021,4305,4305,4266,4278.399902,284
10-05-2021,4320,4325,4303,4303,131
11-05-2021,4344.700195,4344.700195,4315,4315,51
12-05-2021,4297.399902,4311,4291,4311,28
14-05-2021,4320,4351.600098,4300,4350,63
17-05-2021,4330,4330,4291,4299.399902,11
18-05-2021,4330,4330,4330,4330,0
19-05-2021,4330,4330,4330,4330,0
20-05-2021,4330,4330,4330,4330,0
21-05-2021,4404.279785,4419,4358.549805,4361,12
24-05-2021,4395,4395,4395,4395,1
25-05-2021,4379.399902,4381.549805,4350,4370,6
26-05-2021,4379.399902,4379.399902,4379.399902,4379.399902,0
27-05-2021,4400,4400,4400,4400,3
28-05-2021,4380,4380,4355.600098,4380,8
31-05-2021,4418,4418,4418,4418,100
01-06-2021,4458,4458,4458,4458,1
02-06-2021,4420,4420,4361,4400,11
03-06-2021,4402.200195,4402.200195,4392.600098,4396,3
04-06-2021,4380,4380,4341,4365,15
07-06-2021,4393,4393,4331.100098,4380,84
08-06-2021,4416.649902,4439,4361,4361,14
09-06-2021,4430,4430,4401,4401,3
10-06-2021,4390,4430,4390,4430,3
11-06-2021,4435,4435,4435,4435,20
14-06-2021,4391.120117,4402,4358.450195,4390,48
15-06-2021,4373.399902,4381,4373.399902,4381,2
16-06-2021,4359.549805,4365,4359.549805,4361,3
17-06-2021,4280.399902,4311,4280.399902,4311,15
18-06-2021,4280.399902,4280.399902,4280.399902,4280.399902,0
21-06-2021,4212.430176,4250,4212.399902,4250,59
22-06-2021,4212.430176,4212.430176,4212.430176,4212.430176,0
23-06-2021,4212.430176,4212.430176,4212.430176,4212.430176,0
24-06-2021,4212.430176,4212.430176,4212.430176,4212.430176,0
25-06-2021,4212.430176,4212.430176,4212.430176,4212.430176,0
28-06-2021,4253.25,4300,4238.549805,4299,50
29-06-2021,4230,4231,4230,4231,2
30-06-2021,4230,4230,4230,4230,0
01-07-2021,4230,4230,4230,4230,0
02-07-2021,4230,4230,4230,4230,0
05-07-2021,4230,4230,4230,4230,0
06-07-2021,4300,4310,4281,4310,8
07-07-2021,4341,4341,4339,4339,2
08-07-2021,4341,4341,4341,4341,0
09-07-2021,4318.399902,4325,4318.399902,4325,2
12-07-2021,4310,4310,4299,4301,3
13-07-2021,4310,4310,4310,4310,0
14-07-2021,4310,4310,4310,4310,0
15-07-2021,4358.100098,4358.100098,4349,4349,2
16-07-2021,4358,4358,4257.990234,4257.990234,4
19-07-2021,4325,4360,4283,4349,42
20-07-2021,4301,4325,4301,4325,34
22-07-2021,4327,4349,4301,4301,8
23-07-2021,4300,4300,4291,4291,2
26-07-2021,4300,4300,4300,4300,0
27-07-2021,4300,4300,4300,4300,0
28-07-2021,4300,4300,4300,4300,1
29-07-2021,4300,4300,4300,4300,0
30-07-2021,4311.049805,4390,4311.049805,4369,5
02-08-2021,4336.669922,4419,4290.009766,4389,13
03-08-2021,4310,4364.350098,4310,4364.350098,5
04-08-2021,4299,4301.149902,4299,4301.149902,3
05-08-2021,4299,4299,4299,4299,0
06-08-2021,4290.009766,4301,4290.009766,4301,2
09-08-2021,4181.299805,4290,4178.75,4255.049805,183
10-08-2021,4175.899902,4190,4175.899902,4189.799805,28
11-08-2021,4170.5,4198,4170,4198,4
12-08-2021,4170.5,4170.5,4170.5,4170.5,0
13-08-2021,4176.350098,4211,4160,4211,27
16-08-2021,4225,4225,4225,4225,2
17-08-2021,4296,4345,4230,4260,101
18-08-2021,4262.640137,4264.009766,4261.950195,4264.009766,3
20-08-2021,4262.640137,4262.640137,4262.640137,4262.640137,0
23-08-2021,4239.430176,4255.100098,4236.850098,4255.100098,4
24-08-2021,4253.660156,4279,4211,4279,73
25-08-2021,4275,4275,4265,4265,2
26-08-2021,4240,4260,4240,4260,3
27-08-2021,4240.5,4241,4240,4241,2
30-08-2021,4240.5,4240.5,4240.5,4240.5,0
31-08-2021,4240.5,4240.5,4240.5,4240.5,0
01-09-2021,4260,4265,4250,4265,106
02-09-2021,4225,4299,4212,4241,14
03-09-2021,4225,4225,4225,4225,0
06-09-2021,4285,4300,4242,4242,15
07-09-2021,4260,4260,4231,4251,23
08-09-2021,4260,4260,4260,4260,1
09-09-2021,4260,4260,4260,4260,0
13-09-2021,4220,4240,4211,4240,4
14-09-2021,4216,4220,4212,4220,2
15-09-2021,4250,4250,4250,4250,11
16-09-2021,4201,4230,4186,4230,29
17-09-2021,4180,4230,4160,4161,58
20-09-2021,4218,4218,4146,4161,5
21-09-2021,4179.899902,4211,4171.720215,4211,38
22-09-2021,4179.899902,4179.899902,4179.899902,4179.899902,0
23-09-2021,4198.680176,4200,4189,4189,27
24-09-2021,4194.990234,4194.990234,4160,4160,10
27-09-2021,4152.649902,4179.040039,4111,4179.040039,48
28-09-2021,4182.77002,4182.77002,4182.77002,4182.77002,1
29-09-2021,4150,4150,4131,4131,5
30-09-2021,4150,4150,4150,4150,0
01-10-2021,4150,4150,4150,4150,0
04-10-2021,4150,4150,4150,4150,0
05-10-2021,4150,4150,4150,4150,0
06-10-2021,4185,4185,4185,4185,9
07-10-2021,4201,4269,4201,4218.899902,17
08-10-2021,4200,4219,4163,4219,9
11-10-2021,4219,4219,4219,4219,5
12-10-2021,4256.669922,4269.990234,4202,4239,13
13-10-2021,4270,4330,4231,4292.180176,20
14-10-2021,4296.640137,4379.899902,4251,4270,109
18-10-2021,4250,4297,4250,4297,5
19-10-2021,4258,4279.209961,4258,4279,10
20-10-2021,4258,4258,4258,4258,0
21-10-2021,4258,4258,4258,4258,0
22-10-2021,4280,4280,4240,4240,3
25-10-2021,4305,4305,4299,4299,2
26-10-2021,4305,4305,4305,4305,0
27-10-2021,4265,4291,4231,4291,34
28-10-2021,4265,4265,4265,4265,0
29-10-2021,4549.899902,4549.899902,4330,4330,2
01-11-2021,4310,4310,4260.799805,4310,52
02-11-2021,4299,4360,4299,4350,18
03-11-2021,4251.319824,4310,4250,4310,6
04-11-2021,4255,4319,4255,4319,50
08-11-2021,4308.629883,4324.25,4295,4310,5
09-11-2021,4316.149902,4364.899902,4179.379883,4265,166
10-11-2021,4316.149902,4316.149902,4316.149902,4316.149902,0
11-11-2021,4448.669922,4450,4448,4448,3
12-11-2021,4449,4449,4375.100098,4375.100098,11
15-11-2021,4442.370117,4442.370117,4400,4411,6
16-11-2021,4435,4435,4407.830078,4411,32
17-11-2021,4435,4435,4435,4435,0
18-11-2021,4390.009766,4391,4371,4391,10
22-11-2021,4390.009766,4390.009766,4390.009766,4390.009766,0
23-11-2021,4302.25,4360,4271,4360,161
24-11-2021,4345,4369,4280,4280,18
25-11-2021,4345,4345,4345,4345,0
26-11-2021,4345,4345,4345,4345,0
29-11-2021,4334.990234,4334.990234,4221,4221,32
30-11-2021,4341.859863,4345,4225,4225,64
01-12-2021,4289,4315,4289,4301,10
02-12-2021,4250.25,4325,4250.25,4325,6
03-12-2021,4250.25,4250.25,4250.25,4250.25,0
06-12-2021,4293,4299,4293,4299,11
07-12-2021,4285,4344,4281,4281,13
08-12-2021,4359.899902,4360,4359.899902,4360,2
09-12-2021,4359.899902,4359.899902,4359.899902,4359.899902,0
10-12-2021,4312.450195,4337,4310,4310,11
13-12-2021,4312.450195,4312.450195,4312.450195,4312.450195,0
14-12-2021,4333,4333,4300,4301,24
15-12-2021,4339.990234,4339.990234,4339,4339,2
16-12-2021,4349.100098,4349.100098,4349.100098,4349.100098,107
17-12-2021,4399.379883,4400,4380,4380,36
20-12-2021,4340,4360,4315,4360,48
21-12-2021,4340,4340,4340,4340,0
22-12-2021,4340,4340,4340,4340,0
23-12-2021,4310.100098,4370,4301,4370,17
24-12-2021,4314.459961,4321,4310.100098,4321,5
27-12-2021,4347,4401,4325,4401,25
28-12-2021,4359.990234,4360,4285,4320,58
29-12-2021,4298.100098,4350,4291.200195,4330,5
30-12-2021,4297.859863,4300,4285,4300,8
31-12-2021,4297.859863,4297.859863,4297.859863,4297.859863,0
03-01-2022,4360,4360,4360,4360,2
04-01-2022,4289.330078,4325,4286,4316.100098,50
05-01-2022,4289.330078,4289.330078,4289.330078,4289.330078,0
06-01-2022,4263.009766,4330,4263.009766,4330,5
07-01-2022,4263.009766,4263.009766,4263.009766,4263.009766,0
10-01-2022,4299,4301,4240.009766,4301,7
11-01-2022,4299,4299,4299,4299,0
12-01-2022,4299,4299,4299,4299,2
13-01-2022,4299,4299,4299,4299,0
14-01-2022,4299,4299,4299,4299,0
17-01-2022,4320,4335,4319,4335,5
18-01-2022,4320,4320,4320,4320,0
19-01-2022,4320,4320,4310,4311,4
20-01-2022,4320,4320,4320,4320,0
21-01-2022,4360,4360,4360,4360,2
24-01-2022,4340,4351,4315,4351,20
25-01-2022,4340,4340,4340,4340,0
27-01-2022,4322.049805,4375,4322.049805,4375,8
28-01-2022,4293,4320,4293,4320,2
31-01-2022,4293,4293,4293,4293,0
01-02-2022,4351.950195,4351.950195,4293,4293,6
02-02-2022,4334.100098,4334.100098,4280,4330,15
03-02-2022,4334.100098,4334.100098,4334.100098,4334.100098,0
04-02-2022,4293,4293,4293,4293,1
07-02-2022,4364.990234,4364.990234,4331,4340,5
08-02-2022,4328.049805,4380,4328.049805,4380,6
09-02-2022,4328.049805,4328.049805,4328.049805,4328.049805,0
10-02-2022,4350,4390,4343,4367.919922,31
11-02-2022,4397,4397,4343,4343,9
14-02-2022,4428,4473.950195,4370,4419,22
15-02-2022,4397.089844,4510,4395,4428,65
16-02-2022,4420,4420,4395,4415,8
17-02-2022,4420,4420,4420,4420,0
18-02-2022,4420,4420,4420,4420,0
21-02-2022,4492,4492,4445.009766,4485,14
22-02-2022,4493.350098,4550,4493.350098,4541,12
23-02-2022,4491.180176,4500,4443.399902,4500,24
24-02-2022,4677.580078,4749.899902,4587,4749.899902,68
25-02-2022,4534.100098,4791,4505,4769,201
28-02-2022,4545,4595,4545,4556.950195,12
02-03-2022,4621.589844,4625,4607.950195,4625,9
03-03-2022,4570.009766,4651,4570,4620,15
04-03-2022,4673,4705,4610,4610,17
07-03-2022,4860.549805,4946,4755,4770,153
08-03-2022,4781.549805,4830,4751,4830,82
09-03-2022,4760.990234,4895,4701,4851,9
10-03-2022,4676.850098,4731,4609.799805,4609.799805,143
11-03-2022,4676.850098,4676.850098,4676.850098,4676.850098,0
14-03-2022,4652.049805,4720,4652.049805,4720,9
15-03-2022,4594,4660,4594,4660,9
16-03-2022,4594,4594,4594,4594,0
17-03-2022,4606,4606,4590,4590,2
21-03-2022,4573.049805,4610,4573.049805,4610,2
22-03-2022,4611,4660,4611,4619,21
23-03-2022,4575.009766,4590,4575.009766,4590,2
24-03-2022,4575.009766,4575.009766,4575.009766,4575.009766,0
25-03-2022,4618.649902,4667.950195,4618.649902,4667.950195,4
28-03-2022,4602.049805,4620,4602.049805,4620,2
29-03-2022,4577.169922,4610,4571,4610,13
30-03-2022,4563.700195,4580,4542.950195,4580,15
31-03-2022,4534.399902,4575,4531.100098,4551,7
01-04-2022,4636.950195,4636.950195,4582,4590,11
04-04-2022,4574.350098,4629,4574.350098,4605,8
05-04-2022,4625,4649,4625,4633,4
06-04-2022,4625,4625,4625,4625,0
07-04-2022,4664.959961,4695,4606,4644.399902,19
08-04-2022,4670,4670,4631.049805,4665.700195,21
11-04-2022,4682.049805,4682.049805,4681,4681,2
12-04-2022,4728.5,4758,4670.200195,4681,27
