ds,Open,Volume,Close,Close_Lag1,MA7
2020-10-22,4565.394313384151,20.977503188768008,4561.592631529623,4564.136639556138,4558.129258811447
2020-10-23,4565.153105079779,20.08762850296493,4566.337563997466,4561.592631529623,4560.382169085921
2020-10-26,4571.968797701041,18.555226459959147,4567.387660987121,4566.337563997466,4562.96577862837
2020-10-27,4569.700517335967,21.4221688999409,4564.044622914765,4567.387660987121,4564.162298560308
2020-10-28,4567.937892888278,15.006873834838473,4563.096801952404,4564.044622914765,4564.145494715881
2020-10-29,4564.097936306235,18.650412363195716,4557.828928434335,4563.096801952404,4563.489264195979
2020-10-30,4561.058998596293,17.66148905060185,4559.8348454191255,4557.828928434335,4562.874722176405
2020-11-02,4559.7013406073465,16.23855706753417,4552.993183450671,4559.8348454191255,4561.646229593699
2020-11-03,4554.914691871183,19.266399561376552,4547.243658261896,4552.993183450671,4558.91852877433
2020-11-04,4550.789086416992,13.063934223433213,4544.04559540665,4547.243658261896,4555.583947977121
2020-11-05,4544.763390652553,16.963660160072397,4536.701311218465,4544.04559540665,4551.677760591935
2020-11-06,4539.731085977054,16.264479716472575,4536.816139850024,4536.701311218465,4547.923380291594
2020-11-09,4533.6000917183355,15.802562270746261,4525.441035453922,4536.816139850024,4543.29653843725
2020-11-10,4527.611722739247,19.143494360181897,4518.54362144223,4525.441035453922,4537.397792154837
2020-11-11,4522.459573802327,13.232200164161227,4514.3601486829775,4518.54362144223,4531.878787188023
2020-11-12,4515.564615884521,17.39133428645424,4506.176577849114,4514.3601486829775,4526.012061414769
2020-11-13,4509.799628526027,16.911172755129698,4505.579865070692,4506.176577849114,4520.51695708106
2020-11-14,4650.015677650441,11.39303109312733,4653.19815370424,4505.579865070692,4537.1593631504575
2020-11-17,4495.661104049533,20.147053205615947,4485.351546176471,4653.19815370424,4529.807278339949
2020-11-18,4490.122817037493,14.1831842115609,4480.812268366363,4485.351546176471,4523.431740184584
2020-11-19,4482.852496306822,18.235473428753288,4472.297603901468,4480.812268366363,4516.825166250189
2020-11-20,4476.71031255846,17.59902043734335,4471.3855653007095,4472.297603901468,4510.685940052723
2020-11-23,4467.770020038765,16.799224784718575,4457.563291661386,4471.3855653007095,4503.741184883047
2020-11-24,4460.946492682289,19.873249444987763,4450.007430471047,4457.563291661386,4495.802265654526
2020-11-25,4454.989073927898,13.636198546866211,4445.230629638758,4450.007430471047,4466.092619359458
2020-11-26,4447.316795687194,17.425697746143147,4436.519559157111,4445.230629638758,4459.116621213834
2020-11-27,4440.80784313526,16.549051668855455,4435.467807183541,4436.519559157111,4452.638841044861
2020-12-01,4424.375740920865,18.31184025114745,4414.460345306406,4435.467807183541,4444.37637553128
2020-12-02,4418.572161551836,12.104791814767374,4410.101165151614,4414.460345306406,4435.621461224266
2020-12-03,4411.229057245024,15.999741447764997,4401.970982570551,4410.101165151614,4427.679702782719
2020-12-04,4405.244657769484,15.306491321338214,4401.675985392707,4401.970982570551,4420.77521062867
2020-12-07,4398.525749783317,15.043266166011602,4391.351789790678,4401.675985392707,4413.0782335075155
2020-12-08,4393.130807028459,18.54918609672276,4385.576153612649,4391.351789790678,4405.800604144021
2020-12-09,4388.985667568186,12.869735162590374,4382.906139167727,4385.576153612649,4398.291794427476
2020-12-10,4383.522647873075,17.336104799305797,4376.630342207895,4382.906139167727,4392.887508270546
2020-12-11,4379.624820551874,17.245257684255655,4378.336896422219,4376.630342207895,4388.349755594919
2020-12-14,4380.17030519114,18.828588766210093,4374.6583381136525,4378.336896422219,4384.447949243933
